ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
141	63,166,262,200	2,4,10,10	48,160,138,122,210	8,2,6,16,22	298	149
143	1743,3400,2078,3552	82,209,133,287	1281,2405,1819,1948,1760	102,245,221,208,171	241	149
144	1865,3603,2143,3786	21,119,102,131	1333,2490,1901,2039,1838	85,124,109,101,76	268	149
145	0,1,18,0	0,0,42,39	9,3,2,1,4	9,4,3,11,2	298	149
146	2,6,333,848	2,439,0,0	12,7,320,669,38	176,651,251,361,641	236	149
147	2,131,530,1065	64,2,0,0	31,129,475,1024,131	13,0,0,0,0	298	149
148	167,139,356,545	0,22,0,1	288,645,490,1418,579	3,34,7,30,31	298	149
149	2,25,0,16	21,63,15,16	14,2,0,4,4	7,4,8,7,2	239	149
150	4,6,31,22	0,0,5,0	23,7,42,41,3	0,14,29,60,0	298	149
151	0,9,30,22	0,0,0,0	23,5,40,40,3	2,0,1,2,2	298	149
152	6,0,54,6	0,4,30,0	12,23,19,18,45	38,32,16,25,15	254	149
153	33,5,112,65	8,119,53,29	0,0,4,8,0	0,0,0,0,0	233	149
154	297,460,1019,479	72,168,385,80	433,637,288,599,622	116,204,160,201,140	298	149
155	21,154,22,52	79,289,30,164	117,122,173,191,219	4,31,26,68,50	219	149
156	26,158,22,61	26,87,6,51	117,125,176,192,220	7,5,34,26,25	222	149
157	63,138,206,145	28,14,34,13	160,208,185,235,244	36,48,58,37,21	236	149
158	11,17,28,10	3,5,11,3	22,54,29,45,24	20,32,14,7,1	292	149
159	0,6,21,12	2,0,29,8	0,1,13,2,0	7,7,16,4,2	239	149
160	72,269,33,259	4,46,6,33	132,118,116,238,265	33,8,10,25,40	228	149
161	749,2546,47,2449	0,8,473,0	1390,2276,1648,3214,4072	141,238,122,1600,0	182	149
163	81,19,12,318	0,2,4,16	4,9,66,49,19	0,0,12,0,0	233	149
164	50,59,37,46	0,1,6,3	46,62,71,62,130	13,28,16,8,8	217	149
165	55,4,19,10	54,10,4,20	12,33,74,44,42	6,28,55,17,10	298	149
166	409,932,542,1072	0,0,0,2	1480,1959,1848,2192,1907	8,19,27,20,8	298	149
167	285,526,229,746	22,34,41,21	144,249,203,216,208	58,132,31,52,53	252	149
168	281,492,212,714	9,11,30,1	142,221,191,193,194	6,5,0,11,1	248	149
169	426,618,760,879	8,2,33,11	916,1289,1244,1941,1414	2,12,2,19,22	216	149
170	2,0,6,4	0,19,22,17	5,16,11,2,2	27,20,3,9,11	298	149
171	1,19,40,4	8,2,0,0	2,8,14,10,3	0,3,0,2,0	240	149
172	312,841,1024,621	5,6,44,14	633,856,828,1127,935	4,16,17,6,12	242	149
173	254,407,441,610	18,30,33,44	167,192,271,245,306	22,58,37,64,61	298	149
174	106,208,142,177	20,10,61,12	352,448,364,522,364	8,27,23,18,5	227	149
175	4,26,12,8	7,6,0,0	0,12,16,22,4	2,0,4,2,10	223	149
176	15,11,46,52	21,29,106,30	6,13,15,12,20	2,2,0,5,0	223	149
177	17,51,66,36	0,6,14,15	6,17,19,10,12	0,0,0,0,0	205	149
178	17,66,132,112	14,18,53,11	38,22,56,63,101	0,0,1,0,0	298	149
179	47,132,112,130	0,2,2,1	14,86,27,66,44	0,0,0,0,0	233	149
180	40,88,134,167	6,24,124,13	148,134,103,179,128	13,5,12,13,16	298	149
181	2,4,0,0	2,0,0,0	18,14,13,11,34	34,10,6,6,4	222	149
182	938,2081,3620,2042	63,214,478,230	2587,2650,2356,3182,2843	405,454,708,659,611	227	149
183	286,627,1443,577	31,39,231,55	63,158,109,84,130	15,12,15,6,8	298	149
184	6,2,11,19	5,0,2,10	2,0,6,5,0	1,0,2,0,0	239	149
185	724,1427,1742,1324	96,185,406,211	1278,1885,2052,2652,1889	75,147,173,316,115	245	149
186	35,88,142,79	13,17,19,19	71,90,88,68,76	43,33,44,63,42	298	149
187	190,427,562,374	10,16,50,26	603,633,483,690,730	22,23,22,70,40	248	149
188	15,17,2,14	81,159,122,215	34,38,38,58,31	86,133,92,142,86	209	149
189	2,31,23,27	24,48,18,59	38,84,37,84,41	27,22,51,16,30	293	149
190	505,956,1171,867	2,13,12,18	1586,2715,2325,3051,2287	11,19,22,32,17	298	149
191	50,180,416,162	6,18,53,23	219,258,133,217,205	24,32,4,30,27	298	149
192	63,220,303,120	4,30,141,20	219,262,170,212,300	14,30,12,24,18	298	149
193	67,295,387,311	10,33,104,97	208,179,215,284,174	70,92,107,107,119	218	149
194	72,105,97,140	13,19,28,33	55,77,46,57,47	0,6,5,8,3	251	149
195	592,1445,1303,1081	58,99,164,52	1065,1347,1766,1649,1756	221,244,239,345,434	298	149
197	174,605,353,339	4,4,20,3	767,942,1139,1132,1109	18,7,20,75,41	298	149
198	73,80,23,88	32,42,62,42	16,83,56,49,21	26,32,27,30,12	259	149
199	281,652,817,678	23,92,257,106	1203,1609,1514,2166,1649	57,115,77,130,127	260	149
201	3,5,17,16	8,0,6,6	49,116,106,212,77	0,0,0,0,0	298	149
202	12,5,21,15	0,2,4,3	31,54,32,157,48	0,0,0,3,4	247	149
203	312,741,652,673	22,39,15,14	633,1166,824,1111,983	53,108,121,135,163	248	149
204	238,391,275,664	3,14,76,28	313,657,397,875,454	0,7,12,22,8	242	149
205	340,763,1231,726	35,39,45,19	1211,1258,1183,1400,1111	8,4,4,22,9	231	149
206	116,328,205,313	9,19,18,36	219,470,417,524,427	10,56,47,44,35	231	149
207	0,2,9,18	4,0,22,0	21,18,4,27,15	0,5,11,25,1	179	149
208	6,0,79,0	0,0,46,0	4,0,3,10,0	0,0,2,0,0	298	149
209	121,249,85,244	47,357,2,52	34,32,49,42,65	6,4,2,6,0	230	149
210	121,242,85,244	240,4,92,677	30,28,47,42,65	17,0,28,20,12	209	149
211	20,61,35,66	2,1,12,8	49,87,51,102,56	19,6,29,28,32	298	149
212	20,61,35,68	0,10,6,0	49,89,49,102,56	2,12,4,20,2	298	149
214	0,3,0,11	1,8,2,14	8,26,6,8,7	5,5,8,11,4	220	149
215	20,88,104,90	0,12,3,2	92,180,111,155,135	2,6,18,1,1	224	149
216	0,1,4,2	23,27,51,77	5,11,2,33,3	6,6,15,16,3	298	149
217	57,52,21,47	4,4,6,5	119,65,54,159,59	2,14,0,2,2	250	149
218	90,370,169,189	0,4,2,4	279,141,193,408,243	5,0,10,9,11	298	149
219	16,77,20,105	8,0,0,6	138,109,84,102,126	1,4,0,0,10	298	149
220	4,0,11,10	0,4,91,0	0,0,2,0,0	2,0,0,0,4	219	149
221	11,32,30,25	4,12,21,15	0,1,0,0,0	2,2,4,0,0	230	149
222	23,10,23,16	0,3,23,0	80,8,2,5,20	0,0,0,1,0	298	149
223	6,4,26,5	0,2,9,0	26,27,39,25,43	5,5,26,14,4	298	149
224	36,18,9,45	92,183,196,150	8,3,3,12,1	81,96,50,109,90	218	149
225	256,30,52,1152	26,13,24,134	37,30,77,56,21	0,3,5,7,9	238	149
226	0,8,43,3	0,0,2,0	4,6,4,5,11	0,0,0,0,0	239	149
229	16,46,87,38	0,0,8,0	32,71,53,103,63	0,0,0,0,0	246	149
230	1284,2348,1848,2143	65,208,214,241	1730,2051,2482,2437,2610	43,74,89,119,75	245	149
231	2,11,27,13	16,8,16,9	7,37,29,26,20	13,27,16,33,22	238	149
232	0,18,5,2	0,0,12,2	4,19,0,14,1	0,7,3,2,10	248	149
233	1070,3134,2076,2210	10,33,42,42	2592,4725,3624,3778,3421	98,184,142,180,126	245	149
234	27,119,89,159	4,2,3,6	69,92,62,53,64	5,4,2,2,4	215	149
235	4,10,1,8	0,0,2,0	5,8,2,3,0	4,0,0,0,0	226	149
236	180,392,329,339	2,45,89,25	370,554,537,534,738	28,31,18,33,24	298	149
237	31,96,22,134	0,1,0,5	93,121,120,97,93	2,6,2,0,7	267	149
238	83,213,255,215	26,21,26,10	176,240,187,172,214	21,19,25,2,4	234	149
239	78,81,95,93	6,20,34,8	11,56,35,41,40	12,15,18,31,22	218	149
240	609,1272,1650,1252	148,521,1185,684	594,689,669,781,754	387,436,408,388,411	298	149
241	30,19,25,89	1,4,0,4	13,34,55,45,13	0,0,0,0,0	230	149
242	263,585,684,500	8,19,27,28	240,323,262,332,295	0,4,0,0,0	257	149
243	35,45,126,52	0,0,11,3	100,182,183,320,284	22,33,37,53,54	224	149
244	35,51,126,56	20,41,4,60	104,190,195,331,294	46,41,57,110,70	227	149
245	506,1022,362,862	13,36,4,18	779,1105,1358,1723,1325	26,81,66,74,68	239	149
246	107,377,484,421	6,28,75,31	491,687,622,718,746	33,39,45,31,41	239	149
248	379,477,372,844	2,18,17,42	157,196,131,214,146	4,18,13,24,16	298	149
249	1025,518,358,1294	37,32,4,100	76,96,79,141,73	0,0,3,3,2	233	149
250	164,332,148,257	27,40,89,12	116,141,79,156,231	49,57,84,82,65	261	149
251	7,12,4,17	16,31,7,7	35,11,21,73,20	0,0,2,6,6	298	149
252	17,7,56,71	6,0,12,20	2,4,12,25,4	6,0,5,7,1	228	149
253	18,4,43,18	0,0,7,8	8,4,8,39,1	0,3,0,1,0	228	149
254	22,7,43,25	1,0,2,2	8,0,3,31,0	0,1,0,0,0	228	149
255	22,8,60,32	1,0,0,0	7,4,6,51,0	0,0,0,0,0	228	149
257	7,27,15,12	7,3,17,8	67,43,46,67,43	4,35,18,21,62	298	149
258	889,1489,1167,1520	337,1005,903,1130	800,1487,1228,1667,1473	176,388,220,373,373	206	149
259	122,138,150,314	0,0,2,0	44,66,20,38,35	36,0,6,79,0	298	149
260	81,124,125,200	0,0,6,8	30,54,15,35,31	6,26,6,5,27	298	149
261	69,82,88,172	0,0,33,12	35,59,18,41,38	0,2,0,0,0	298	149
262	51,74,55,86	54,148,330,159	38,62,95,86,80	17,38,47,76,32	207	149
263	337,694,456,382	60,89,355,115	1280,1520,1479,1547,1538	12,24,64,43,52	230	149
264	124,313,414,296	58,113,251,106	643,687,522,734,617	30,6,39,54,17	298	149
265	779,1370,1818,1669	3,1,4,25	977,1403,1199,1531,1433	10,1,12,11,8	298	149
266	580,1180,1476,1210	15,20,121,21	960,1263,1123,1383,1315	8,3,14,3,18	293	149
267	478,1025,1369,914	10,27,58,26	734,1216,963,1329,1044	0,1,6,4,0	298	149
268	507,1077,1157,981	36,81,98,79	759,1093,985,1263,1056	0,29,14,22,15	298	149
269	443,904,863,837	102,209,464,253	648,908,807,1035,921	32,46,79,70,45	236	149
270	246,515,158,388	42,59,143,86	201,370,372,437,284	18,52,40,38,18	298	149
271	190,384,132,308	0,17,34,20	149,263,292,307,205	13,24,9,10,7	298	149
272	86,106,44,117	2,6,0,0	23,13,6,3,8	2,0,2,0,0	236	149
273	713,1373,1290,1302	60,125,124,160	1296,1731,1446,2217,1617	39,104,80,96,118	221	149
275	0,8,0,2	0,0,2,0	0,3,0,0,0	0,6,0,8,0	193	149
276	0,8,4,4	0,2,15,6	2,3,0,0,0	7,10,2,0,3	213	149
277	298,689,1055,693	19,52,61,26	915,1263,1271,1217,1055	13,8,1,10,14	251	149
279	146,209,112,288	90,35,77,59	156,257,226,352,256	32,21,33,62,80	248	149
280	67,196,425,249	1,10,33,11	192,496,314,586,597	29,27,13,4,16	298	149
281	66,137,212,194	0,8,21,2	130,317,180,384,353	0,38,0,9,78	298	149
282	119,217,365,260	3,6,26,0	172,410,299,401,464	24,23,33,31,25	298	149
283	531,909,771,1090	130,270,205,253	1569,2260,2141,2264,2510	230,312,435,450,349	298	149
284	135,249,222,198	10,31,57,39	253,381,349,417,271	5,4,1,12,5	298	149
285	40,114,88,97	9,21,30,47	80,142,138,195,133	41,36,24,37,43	298	149
286	351,613,531,571	6458,10751,10156,11251	68,31,47,79,78	657,570,448,435,574	221	149
287	336,831,1072,794	29,42,101,56	710,1050,949,1291,736	28,48,68,75,15	218	149
288	378,909,629,701	23,38,15,40	604,862,920,1036,1123	17,37,28,48,31	213	149
289	69,24,145,198	0,10,14,0	114,108,26,107,61	0,0,4,0,0	208	149
290	124,209,322,353	1,10,5,12	254,389,320,423,446	0,8,3,2,4	239	149
291	13,24,25,71	5,17,7,13	41,79,40,100,40	5,1,12,10,8	249	149
292	183,373,398,325	95,190,179,139	211,196,233,334,278	109,189,214,178,191	298	149
293	744,1772,853,1664	58,239,75,238	939,1468,1400,1727,1236	7,21,29,18,19	203	149
294	369,653,227,632	32,80,36,69	651,1315,1187,1426,1179	18,57,80,53,100	215	149
295	308,636,246,714	61,109,5,144	664,1349,1212,1418,1218	6,10,6,20,4	298	149
296	260,652,188,648	4,30,2,2	504,1145,1077,1333,1073	0,0,0,0,0	298	149
297	0,4,3,1	0,0,5,0	8,2,0,14,10	0,0,0,6,2	230	149
298	317,693,497,800	22,94,137,98	347,374,307,523,395	11,27,68,41,37	298	149
299	63,98,31,31	40,55,27,0	13,7,10,15,26	6,29,26,20,3	208	149
300	185,129,169,288	0,0,0,0	25,33,19,48,16	0,7,0,2,0	298	149
301	56,124,118,144	2,12,20,10	152,181,272,243,162	7,16,25,12,6	245	149
302	12,36,32,47	0,0,0,0	10,4,12,40,6	0,0,2,0,0	220	149
303	15,73,163,57	3,6,31,22	44,25,14,56,16	7,7,0,8,4	298	149
304	39,144,429,136	0,4,20,1	83,67,55,113,63	0,8,0,0,4	222	149
305	303,730,774,617	9,52,17,66	711,801,682,970,776	69,61,94,40,61	257	149
306	249,679,639,585	6,2,6,0	150,364,299,265,421	10,16,36,8,55	298	149
307	1240,3274,1053,2876	101,267,243,259	769,2045,116,1327,1311	18,53,0,32,41	233	149
308	567,910,1068,1064	64,110,139,94	568,569,553,667,578	32,29,48,54,21	225	149
309	1380,1952,1083,2320	223,458,327,320	569,770,713,906,851	53,79,49,73,51	298	149
310	2007,2224,1257,2878	33,35,35,26	225,534,325,525,505	66,81,34,47,95	298	149
311	15878,31642,37779,18089	2,15,14,5	25165,30387,18672,28847,19585	7,6,6,14,0	298	149
312	464,1285,1712,1055	17,60,156,39	771,1141,934,1253,1111	4,16,19,6,4	233	149
313	10,6,19,76	0,0,1,2	37,4,0,2,4	7,0,0,0,0	209	149
314	4,4,1,64	0,2,0,0	12,8,2,0,28	4,0,0,0,0	214	149
315	233,669,1115,643	4,16,40,21	301,421,429,475,407	5,10,22,24,14	298	149
317	478,594,351,1043	13,15,44,40	80,136,58,86,122	0,0,0,0,12	287	149
318	405,527,412,714	85,205,53,184	660,764,687,930,545	67,65,68,70,37	227	149
319	29,76,17,96	55,121,23,79	273,128,154,264,202	30,31,35,11,32	229	149
320	135,134,105,56	10,33,63,17	544,158,169,337,259	55,23,40,58,28	241	149
321	0,1,13,0	0,0,11,0	0,3,4,0,1	0,0,0,0,0	260	149
322	95,145,45,13	34,21,2,8	3,11,6,16,19	0,0,0,4,0	251	149
323	17,10,23,33	2,8,0,5	20,50,44,69,12	4,11,0,16,12	217	149
324	2,26,10,22	2,0,0,4	46,49,78,140,37	0,0,0,1,8	298	149
325	115,227,534,292	1,13,49,41	310,468,287,540,405	6,34,22,29,4	227	149
326	0,0,8,2	0,0,0,0	0,0,0,0,0	0,0,2,0,4	252	149
327	1,0,13,6	3,0,51,8	7,8,2,21,1	7,6,10,14,0	231	149
328	0,2,37,12	0,0,52,6	7,22,24,3,0	5,14,4,12,6	298	149
330	24,17,48,8	0,0,0,2	17,2,6,8,11	0,0,0,0,0	224	149
332	712,1854,868,2004	18,200,339,194	738,953,1142,1068,1020	72,107,112,56,34	218	149
335	60,97,82,107	34,87,158,103	107,186,180,185,174	14,57,34,76,30	223	149
