ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0	740,2508,1641,1152	0,0,2,0	2329,2814,3602,2913,2303	2,9,73,1,6	298	149
1	376,1242,1024,1077	6,56,5,15	1436,1697,1528,1607,1480	6,18,13,2,0	298	149
2	649,1094,1643,1234	18,14,55,19	991,1236,1122,1380,1043	0,0,0,2,0	298	149
3	922,2072,3141,1469	0,0,3,0	792,1136,850,1014,1002	0,0,0,0,0	256	149
4	233,279,278,555	0,0,2,0	45,108,101,130,68	2,1,0,2,0	298	149
5	311,521,548,956	0,0,0,0	250,284,304,318,299	20,6,2,8,8	298	149
6	15,50,60,122	0,2,2,4	0,8,8,4,2	1,0,11,2,2	298	149
7	119,256,304,528	0,0,0,0	97,168,70,159,86	0,0,0,2,0	298	149
8	211,443,651,559	0,0,0,0	291,520,357,602,445	0,14,0,0,0	298	149
9	110,240,314,267	0,0,0,0	169,352,164,294,292	0,0,0,0,5	298	149
10	65,141,124,200	0,0,7,0	27,91,31,41,42	0,0,1,0,0	298	149
11	48,129,88,120	0,0,1,0	28,88,20,40,39	0,3,6,2,0	298	149
12	23,112,88,126	0,0,1,0	35,89,48,78,52	0,3,6,2,0	298	149
13	4,4,9,10	0,2,6,0	0,0,1,4,5	0,0,0,2,0	298	149
14	46,133,118,210	6,9,1,4	36,95,58,83,55	2,3,0,4,0	298	149
15	95,152,186,239	0,2,6,0	25,123,29,109,31	0,0,0,2,0	298	149
16	118,264,266,365	4,4,2,10	60,209,70,185,83	0,0,0,4,5	298	149
17	93,251,312,325	0,0,0,0	53,205,98,175,108	0,0,0,1,0	298	149
18	80,145,78,408	0,16,0,0	10,22,10,25,3	0,0,0,0,0	298	149
19	2167,4176,1257,4769	1,1,5,0	1968,4068,2724,4666,2979	0,4,2,0,0	298	149
20	4031,9933,3676,9095	0,0,0,0	11374,19974,15369,21280,16265	0,0,0,0,5	298	149
21	459,1061,1724,1237	1,6,2,3	3201,2615,1461,2312,1459	0,14,5,0,5	298	149
22	207,583,679,544	0,2,9,2	1371,1222,669,1145,662	15,9,10,1,0	298	149
23	141,343,562,366	0,0,1,0	879,958,520,708,516	0,0,0,0,0	298	149
24	223,531,728,634	0,0,0,0	1724,1504,835,1369,812	0,3,2,0,0	298	149
25	282,277,546,361	0,1,0,0	73,122,119,134,93	6,0,0,1,0	298	149
26	1520,2504,2960,2815	0,0,0,0	1402,1838,1427,2058,1633	0,12,0,0,0	262	149
27	945,1790,2293,1648	2,4,2,0	1083,1439,1031,1492,1249	0,0,0,0,0	276	149
28	1720,3162,4034,3134	2,0,6,0	2700,3131,3364,3781,3122	0,2,0,0,0	267	149
29	941,1929,2258,1846	0,0,0,0	1492,1928,1885,2033,1808	0,0,0,0,1	268	149
30	281,602,1036,480	2,0,10,0	506,754,667,623,629	4,9,6,2,2	298	149
31	94,268,400,231	0,0,0,0	198,264,226,242,195	0,8,0,0,0	244	149
32	545,1565,549,2697	0,0,0,2	1768,2893,1986,2248,1966	0,0,0,0,0	298	149
33	423,1214,468,1974	0,0,0,0	1392,2190,1309,1592,1320	7,2,6,0,4	194	149
34	253,951,374,1585	0,0,0,0	1110,1463,862,1186,1017	4,5,4,0,0	298	149
35	453,1377,556,2470	0,0,0,0	1530,2146,1314,1827,1450	0,1,0,0,0	212	149
36	477,1779,783,2329	0,0,0,0	1658,2665,1605,2376,1756	0,0,1,0,0	263	149
37	201,759,328,1021	0,0,0,0	593,1148,630,924,783	0,6,0,0,0	263	149
38	82,473,174,556	0,0,0,0	546,826,596,712,554	0,6,0,0,0	288	149
39	363,1543,642,1894	0,1,0,0	1648,2400,1599,2202,1569	6,2,2,2,18	288	149
40	275,1051,463,1308	0,0,0,0	1079,1547,974,1461,1002	0,0,0,2,0	288	149
41	32,150,44,255	0,0,0,0	175,253,232,295,228	0,0,0,2,0	192	149
42	125,636,213,828	2,2,5,3	721,1108,839,1018,771	0,5,0,2,11	192	149
43	62,261,93,37	0,0,0,0	287,293,410,80,276	1,1,2,0,2	219	149
44	36,146,41,14	0,0,0,0	144,154,170,28,146	7,0,8,0,0	219	149
45	131,376,125,66	0,0,0,0	503,432,568,107,401	6,0,8,0,25	298	149
46	8,46,201,129	0,0,0,0	31,6,9,20,6	0,0,6,0,0	282	149
47	44,68,37,323	25,56,76,117	141,251,201,461,257	32,63,51,121,71	298	149
48	8,13,22,60	0,0,2,4	11,29,18,22,20	0,0,0,0,0	298	149
49	5,7,10,9	2,10,8,5	8,6,15,16,18	8,19,20,45,18	298	149
50	41,62,98,170	0,0,0,0	44,86,64,137,101	0,0,0,2,0	298	149
51	26,58,87,128	3,0,6,9	33,79,79,196,97	10,30,29,48,43	298	149
52	4,0,0,51	0,0,0,0	0,2,0,3,4	0,4,0,0,0	298	149
53	5,2,11,62	26,52,50,180	1,18,28,78,26	102,192,125,276,108	298	149
54	1,2,13,15	2,10,8,5	1,16,28,75,26	8,19,20,45,18	298	149
55	4,8,23,62	0,0,0,0	4,39,33,81,28	0,0,2,0,0	298	149
57	3,0,8,12	0,0,0,0	4,6,5,3,11	0,0,0,0,4	161	149
58	3,6,8,13	1,2,11,11	9,11,2,10,12	1,16,28,75,26	161	149
59	7,5,24,40	26,52,50,180	6,14,7,17,19	102,192,125,276,108	215	149
60	7,5,24,40	1,2,11,11	6,10,7,17,23	1,16,28,75,26	215	149
61	10,5,27,43	3,6,3,4	10,20,12,18,26	9,11,2,8,8	215	149
62	24,17,18,82	0,0,2,7	2,5,4,26,6	9,18,6,10,7	194	149
63	36,34,39,165	0,0,2,7	8,11,10,26,17	9,18,6,10,7	197	149
64	69,64,53,199	0,0,0,0	158,272,162,543,242	0,0,0,0,2	298	149
65	104,101,97,307	9,0,2,8	189,363,292,719,335	19,3,13,25,22	249	149
66	118,248,247,566	2,0,0,0	478,895,601,1276,754	0,2,2,0,0	265	149
67	7,65,246,121	0,0,9,0	31,75,82,5,22	0,0,0,0,0	279	149
68	27,59,57,91	0,0,0,0	66,146,108,159,81	4,0,2,0,0	298	149
69	59,56,50,62	0,3,0,0	118,94,106,169,99	0,0,2,0,0	298	149
70	52,51,40,56	0,3,0,0	123,155,169,235,143	0,0,2,0,0	298	149
71	2,4,0,7	0,0,0,0	34,32,56,82,73	0,0,0,2,2	298	149
72	19,42,50,27	0,0,0,0	40,39,13,77,37	0,0,1,0,0	298	149
73	13,30,29,27	0,0,0,0	65,43,59,117,97	1,0,0,0,0	298	149
74	2,4,0,9	5,10,8,18	35,37,86,101,76	0,23,22,24,29	194	149
75	552,1026,711,1021	0,0,0,0	614,748,712,728,764	0,0,0,0,3	202	149
76	765,1463,1034,1369	0,0,0,0	677,878,796,834,760	0,0,0,0,3	244	149
77	170,556,314,1447	0,34,0,18	51,120,153,115,86	2,0,0,0,1	209	149
78	8,43,74,61	113,365,252,1078	47,85,131,78,55	64,123,175,174,99	201	149
79	530,1740,1057,3471	0,0,0,0	318,634,676,594,365	0,8,6,1,5	298	149
80	112,305,77,307	0,0,0,0	133,234,153,234,239	0,0,0,0,1	253	149
81	53,103,36,141	0,0,0,0	70,123,59,82,103	0,2,0,0,0	253	149
83	68,217,53,209	0,0,0,2	76,120,109,168,144	0,0,0,0,0	298	149
84	68,209,51,202	9,4,8,25	77,118,109,168,154	8,5,10,14,7	298	149
85	68,209,51,202	0,0,2,1	76,118,112,168,144	16,0,4,0,0	298	149
86	613,1245,976,1423	0,0,2,1	765,1036,990,1003,983	16,0,4,0,0	291	149
87	13,5,33,32	0,0,0,0	10,9,16,26,15	0,5,0,5,1	291	149
88	604,1241,969,1398	0,0,0,0	758,1031,980,989,986	0,0,3,0,0	291	149
89	655,1365,1127,1222	0,0,0,0	817,856,1133,1104,1035	0,5,0,5,1	260	149
90	1257,2609,2101,2607	4,1,26,7	1554,1872,2106,2088,2005	2,4,6,12,8	260	149
91	1111,2345,2020,2278	2,0,0,5	1486,1517,2183,2064,1838	0,2,0,0,0	197	149
92	238,377,308,430	0,0,2,0	549,486,856,797,832	3,0,0,0,0	232	149
93	927,1654,1859,1845	352,544,466,656	429,316,343,532,500	791,811,1338,1224,1180	212	149
94	64,146,68,250	4,16,1,13	33,69,67,140,51	4,12,2,7,2	262	149
95	74,218,322,210	0,0,1,0	152,213,168,208,227	0,0,0,0,0	298	149
96	288,313,360,200	7,1,2,7	24,13,11,8,12	0,0,0,0,0	298	149
97	80,140,224,130	1,0,0,0	110,184,185,233,258	0,0,0,0,0	194	149
98	42,73,123,68	0,0,0,0	101,135,79,130,177	8,0,0,2,0	298	149
99	30,167,152,134	0,0,0,0	211,339,286,388,748	0,0,2,0,0	244	149
100	194,715,1375,633	1,20,15,0	510,660,646,744,711	0,10,0,1,0	198	149
101	76,280,450,228	0,4,0,0	152,185,169,176,197	0,0,0,0,0	198	149
102	0,4,14,0	0,4,0,0	0,5,0,5,0	0,0,0,0,0	231	149
103	290,819,2008,816	0,0,0,0	680,829,772,1047,939	2,2,0,0,0	231	149
104	99,327,683,310	0,0,0,0	240,349,334,411,356	0,4,2,0,0	231	149
105	326,789,2159,863	0,0,0,0	756,918,708,1120,1077	0,0,0,0,2	267	149
106	0,1,56,2	0,0,0,0	50,42,35,44,25	2,10,0,4,0	279	149
107	257,652,1435,637	0,1,57,2	486,892,648,1120,837	56,44,37,48,27	298	149
108	155,389,260,281	0,0,0,0	126,181,140,188,146	0,0,0,1,0	283	149
109	85,271,155,322	0,0,0,0	55,169,151,109,69	2,0,0,0,2	283	149
110	78,155,370,163	0,0,0,0	267,326,242,398,314	0,2,0,2,0	298	149
111	369,720,491,903	0,0,0,0	186,326,202,238,228	0,2,0,4,0	298	149
112	230,285,226,349	97,286,189,241	391,505,495,684,454	112,235,158,144,147	298	149
113	1104,2230,955,1858	0,0,0,6	655,1213,920,1177,921	10,2,0,0,1	298	149
114	1320,2610,1144,2335	0,0,9,15	928,1588,1343,1629,1256	0,4,0,0,1	287	149
115	869,1712,676,2308	0,0,0,0	909,1480,1366,1508,1298	1,0,0,0,0	298	149
116	38,24,4,39	0,5,0,6	49,111,92,132,88	0,1,2,4,0	298	149
117	54,49,4,57	955,1807,700,1729	96,189,148,183,156	375,716,717,863,722	298	149
118	10,33,34,51	0,0,0,0	4,7,0,8,6	0,0,12,0,0	298	149
119	10,33,34,40	0,0,0,0	4,7,0,8,2	0,0,4,0,0	298	149
120	98,232,122,181	8,2,0,8	116,201,112,114,122	0,0,1,5,0	229	149
121	523,969,1302,870	0,0,0,2	863,1033,1118,1432,1163	0,0,0,0,2	252	149
122	281,769,621,806	1,4,2,2	629,1022,1128,1680,1233	2,0,0,3,12	158	149
123	142,256,200,229	2,2,0,2	95,129,170,269,147	0,0,0,0,0	158	149
124	27,60,153,83	336,776,230,966	209,241,297,310,237	180,174,146,192,138	158	149
125	63,114,104,106	4,8,16,37	125,104,159,216,255	4,6,6,8,5	158	149
126	16,51,73,61	336,776,230,966	76,70,70,138,80	180,174,146,192,138	174	149
127	1,0,2,2	4,8,16,37	0,2,12,9,8	4,6,6,8,5	174	149
128	271,723,613,812	20,24,132,62	580,915,965,1559,1110	171,190,203,189,170	174	149
129	73,192,149,163	56,78,83,84	192,227,267,415,290	104,56,65,94,190	174	149
130	13,41,61,50	336,776,230,966	56,45,50,114,39	180,174,146,192,138	165	149
131	0,0,1,0	4,8,16,37	0,1,0,1,2	4,6,6,8,5	165	149
132	141,240,214,241	20,24,132,62	105,119,119,246,115	171,190,203,189,170	165	149
133	16,20,40,27	56,78,83,84	4,1,11,25,8	104,56,65,94,190	165	149
134	680,1628,794,2071	4,8,16,37	702,1013,930,1088,739	4,6,6,8,5	223	149
135	223,540,140,659	0,0,0,0	130,100,110,138,67	0,2,0,0,0	223	149
136	370,894,708,1186	56,78,83,84	696,1032,990,1081,788	104,56,65,94,190	223	149
137	13,18,78,47	0,0,1,0	120,129,139,104,122	0,0,0,2,0	223	149
138	702,1704,1361,2010	0,0,15,0	1023,1711,1636,2300,1589	28,28,45,51,21	223	149
139	422,853,789,945	0,0,0,0	930,1487,1437,2218,1464	0,0,0,2,0	185	149
140	211,836,545,952	289,500,531,546	187,326,307,347,268	697,1126,1131,1661,1130	173	149
141	306,723,564,778	0,0,0,0	757,1524,1423,2141,1669	6,3,0,3,2	298	149
142	47,120,177,182	150,279,547,480	77,113,132,152,106	277,473,381,732,476	207	149
143	105,245,248,237	0,0,0,0	246,332,322,453,332	0,0,0,2,0	298	149
144	180,270,560,323	29,61,11,23	310,458,439,386,493	45,74,57,82,83	298	149
145	102,253,247,166	0,2,0,0	187,262,343,433,309	0,2,0,3,0	215	149
146	18495,36478,34975,32296	0,0,0,4	26329,32274,37394,42832,33301	28,26,25,26,15	298	149
148	409,1017,602,1206	6,0,0,8	743,1208,912,1224,949	2,3,0,16,0	298	149
149	39,41,131,62	0,0,0,0	125,83,98,112,101	4,0,0,0,0	298	149
150	9,46,16,14	0,0,0,0	39,40,38,48,96	0,0,0,1,0	298	149
151	1017,2534,2293,3211	0,0,0,0	1998,2700,2097,2743,2554	0,1,1,0,0	226	149
152	339,891,676,915	10,4,3,5	761,1129,786,1202,766	4,0,0,17,11	230	149
153	333,891,676,907	0,0,0,0	763,1126,786,1186,766	4,0,1,0,0	230	149
154	338,831,671,1084	0,0,0,2	811,1186,828,1319,783	0,0,0,0,0	236	149
155	338,831,671,1083	0,0,0,0	811,1176,816,1327,782	0,3,0,0,0	236	149
156	17,17,19,16	0,6,5,3	40,56,32,80,53	4,14,4,5,11	254	149
157	23,41,79,29	435,1240,876,1181	131,110,108,160,99	955,1427,1036,1495,1169	254	149
158	0,1,14,1	0,0,1,6	0,0,0,0,0	0,4,0,2,8	254	149
159	5,21,67,14	12,47,38,15	84,38,57,63,30	23,49,10,28,44	254	149
160	36,84,12,57	435,1240,876,1181	15,25,12,46,35	955,1427,1036,1495,1169	197	149
161	36,78,8,60	12,47,38,15	13,17,8,43,28	23,49,10,28,44	197	149
162	36,79,7,55	6,33,60,16	13,13,8,41,24	97,62,94,86,57	197	149
163	349,890,613,938	2,20,7,5	138,241,104,204,263	0,0,0,0,2	289	149
164	196,511,336,531	835,1654,1100,1923	103,161,74,113,198	990,1467,1063,1406,1335	289	149
165	33,120,50,82	835,1654,1100,1923	15,39,12,20,39	990,1467,1063,1406,1335	222	149
166	141,398,279,359	0,3,8,5	54,130,38,115,127	8,23,8,14,31	222	149
167	99,251,91,248	51,199,117,140	14,35,24,27,25	32,68,22,46,82	185	149
168	543,1060,463,1133	4,0,2,0	486,570,537,732,554	0,0,0,0,4	182	149
169	350,630,388,769	0,0,2,6	376,439,425,612,439	0,0,0,0,0	182	149
170	1203,2211,1661,2807	532,1338,953,1708	1794,2552,2011,2709,2071	348,550,497,586,419	182	149
171	350,618,376,750	0,0,0,0	374,433,423,606,439	8,0,0,0,0	182	149
172	350,618,374,754	0,0,0,0	374,435,423,606,435	0,2,0,0,0	182	149
173	350,618,374,750	0,0,0,0	374,433,423,614,437	0,4,0,0,0	182	149
174	354,812,107,445	532,1338,953,1708	128,161,103,13,59	348,550,497,586,419	260	149
175	541,1244,194,824	870,1647,1341,2135	241,298,226,145,174	1439,2149,1623,2145,1649	260	149
176	211,602,73,311	532,1338,953,1708	82,130,72,13,51	348,550,497,586,419	233	149
177	211,613,87,325	870,1647,1341,2135	84,136,74,20,55	1439,2149,1623,2145,1649	233	149
178	1372,3313,2130,3622	0,0,0,0	1300,1805,1588,2076,1529	8,0,0,0,0	205	149
179	1698,3643,2493,4041	0,0,2,0	2377,3368,2696,3586,2731	0,0,0,0,4	205	149
180	777,1344,1377,1562	0,0,0,0	1137,1293,893,1303,1186	0,2,0,0,0	298	149
181	938,1792,670,2566	0,0,0,0	706,1087,923,1464,920	0,4,0,0,0	298	149
182	777,1344,1379,1562	0,0,0,4	1129,1293,893,1303,1190	0,2,0,0,0	298	149
183	938,1792,672,2566	0,0,0,0	698,1087,923,1464,924	0,0,0,8,2	298	149
184	124,220,215,131	777,1344,1377,1562	6,5,2,0,2	1129,1293,893,1303,1186	298	149
185	50,120,114,87	938,1792,670,2566	1,0,0,0,0	698,1087,923,1464,920	298	149
186	212,425,358,468	0,0,0,0	288,351,243,427,280	0,4,0,0,0	209	149
187	212,425,358,472	0,0,0,0	288,351,243,427,280	0,0,0,8,2	209	149
188	981,1756,1662,2011	938,1792,670,2566	1393,1637,1129,1717,1463	698,1087,923,1464,920	209	149
189	286,525,476,514	0,0,22,3	293,354,245,427,282	0,0,0,0,0	209	149
190	3681,7148,4003,9149	0,0,0,0	3832,4961,4273,5732,4508	0,0,0,10,0	298	149
191	5173,10767,6587,12435	8,0,0,2	5634,7467,6253,8021,6734	11,17,34,34,9	298	149
192	5840,12903,8175,12539	0,0,0,0	5486,7782,6431,7742,6825	0,0,0,1,0	220	149
193	30,98,36,36	96,358,278,96	58,76,68,114,121	114,211,112,266,186	206	149
194	8,53,1,0	79,425,185,127	15,26,6,22,14	99,208,46,133,131	206	149
195	6,800,891,24	2,6,12,24	262,687,111,151,473	4,3,4,5,8	298	149
196	0,143,105,13	6,800,891,24	180,446,113,104,285	237,655,97,141,450	298	149
197	16,916,1145,19	0,0,2,0	367,810,207,277,686	3,2,0,7,5	234	149
198	0,154,196,3	3,100,46,0	64,214,55,45,169	38,183,36,7,61	234	149
199	14,1080,1496,44	3,100,46,0	423,968,357,559,1098	38,183,36,7,61	255	149
200	29,1814,2440,61	0,0,0,0	722,1551,504,780,1592	0,1,0,0,0	255	149
201	24,1164,2123,53	0,8,8,0	641,1560,461,1020,1604	2,14,0,0,0	298	149
202	469,1198,1392,1033	0,0,2,0	335,651,367,579,509	0,0,0,0,0	194	149
203	195,637,751,702	0,0,2,0	207,363,300,579,412	2,2,0,10,0	298	149
204	936,2047,2318,1924	23,24,8,45	714,1222,1183,1437,1121	250,373,283,455,311	298	149
205	761,1830,2990,1632	2,0,0,0	1641,1731,1868,2187,1654	0,0,0,0,0	298	149
206	322,1068,747,777	0,29,11,13	314,618,303,458,492	2,3,18,8,4	198	149
207	270,769,449,825	0,6,0,0	153,381,200,316,264	2,0,0,0,0	274	149
208	114,167,142,271	0,0,0,0	67,101,122,159,103	4,0,3,2,0	298	149
209	3022,6780,11475,6275	0,0,1,0	4838,5299,5285,5682,4720	0,0,0,0,0	298	149
210	24,201,411,118	730,1348,2542,1535	76,64,84,105,100	955,1307,898,1110,927	298	149
211	1533,3057,5832,3339	1,0,0,0	2659,3237,2573,3023,2543	0,0,0,0,0	260	149
212	3,12,47,34	15,48,31,32	34,39,64,46,45	13,6,19,4,1	185	149
213	18,33,88,73	15,48,31,32	55,77,42,101,41	13,6,19,4,1	298	149
214	98,163,369,302	0,0,0,0	164,277,247,338,230	0,0,0,8,0	298	149
215	6,89,15,98	0,6,0,0	133,81,121,185,106	2,9,0,10,4	298	149
216	4,112,5,223	0,0,4,0	106,82,84,183,85	10,3,0,8,8	245	149
217	0,0,40,0	0,0,8,0	0,0,2,2,0	0,0,0,0,0	252	149
218	352,959,1231,827	0,0,0,0	703,1067,748,1028,783	1,6,0,1,1	298	149
219	1707,3865,3921,3053	0,0,7,0	2945,3791,3884,4050,3840	0,0,0,6,0	265	149
220	791,1845,2197,1584	0,0,2,0	1418,2424,1918,3164,2010	0,0,0,0,0	295	149
221	7,41,90,38	0,0,0,4	22,25,37,43,42	0,0,0,0,0	298	149
222	213,271,460,375	0,0,0,0	330,492,424,828,499	0,1,0,0,0	298	149
223	127,166,258,231	0,2,0,0	187,293,265,495,327	0,0,1,5,0	298	149
224	9,22,29,30	0,2,0,0	37,85,93,87,56	0,0,1,5,0	298	149
225	90,121,213,148	0,0,0,0	158,224,166,370,222	0,0,4,0,0	298	149
226	95,133,241,176	0,6,10,2	195,293,258,440,265	15,10,6,20,37	298	149
227	0,4,0,2	0,2,3,0	25,0,3,13,6	0,4,0,0,0	197	149
228	0,2,3,0	0,0,0,0	1,4,0,0,2	3,0,0,9,0	298	149
229	0,11,9,11	0,0,0,0	48,49,50,35,47	0,2,0,0,0	298	149
230	0,18,7,15	0,0,0,0	43,39,44,32,44	1,0,0,0,2	298	149
231	0,2,0,0	0,0,0,0	0,3,2,2,2	1,0,0,0,2	298	149
232	0,2,2,0	0,7,0,4	6,11,16,8,6	1,0,8,3,1	298	149
233	93,165,490,338	0,0,0,0	354,427,463,651,393	0,0,0,1,2	298	149
234	231,483,584,723	0,0,0,0	702,1078,1055,1477,970	0,0,0,2,0	298	149
235	101,236,211,286	0,2,2,0	252,428,370,599,372	0,10,2,9,0	211	149
236	323,851,935,1020	0,0,8,0	814,1555,1471,1810,1386	3,4,4,3,2	233	149
237	317,668,707,823	0,0,0,1	741,1407,1091,1431,1030	0,0,0,0,0	215	149
238	914,1428,1494,1597	0,0,0,0	1255,2447,2105,2756,2186	0,2,0,0,0	298	149
240	0,0,0,2	0,0,4,2	12,26,23,5,9	4,11,22,36,42	235	149
241	6,2,15,6	0,0,0,0	25,32,37,24,35	0,0,4,0,0	298	149
245	0,4,3,0	0,0,0,0	0,0,0,14,0	2,0,0,0,0	202	149
246	0,10,2,2	0,0,4,2	7,0,0,0,0	2,17,0,0,0	298	149
248	152,440,482,665	0,0,2,0	115,216,325,209,284	0,0,0,0,0	298	149
249	3214,7391,11424,7497	0,0,1,0	5947,7277,6738,6799,6511	0,0,0,0,0	298	149
250	426,702,168,513	2,0,0,2	775,857,885,1163,986	6,7,32,9,12	298	149
251	24,48,17,32	0,0,0,0	64,58,57,42,67	0,0,2,0,0	298	149
252	294,536,184,343	0,0,0,0	532,774,790,1191,842	0,0,2,0,0	298	149
253	694,1190,335,822	0,0,0,0	1257,1602,1618,2317,1780	20,36,32,14,31	298	149
254	741,1198,515,724	0,0,0,0	1456,1847,1713,1914,1920	0,0,0,2,0	298	149
255	80,193,215,177	44,82,230,180	198,309,403,491,387	101,168,190,223,194	167	149
256	234,690,1043,794	0,4,0,0	708,1284,1080,1509,1265	0,0,0,0,0	298	149
257	209,484,555,623	0,0,6,2	508,889,951,1036,856	0,0,0,6,4	234	149
258	127,244,206,321	0,0,0,0	305,518,528,607,387	4,0,0,2,0	298	149
259	644,1176,1921,1534	0,0,0,0	940,1610,1638,2114,1394	0,0,0,2,0	298	149
260	207,330,536,429	0,0,0,0	307,486,476,687,440	6,2,0,0,0	233	149
261	133,363,405,493	0,2,0,0	167,346,228,320,263	0,4,3,0,0	298	149
262	198,611,796,778	0,0,8,1	302,480,318,641,472	18,22,2,3,1	298	149
263	71,295,352,403	0,6,0,0	104,233,178,262,140	0,0,0,0,0	298	149
264	57,149,246,197	0,0,1,0	66,88,60,107,82	0,0,0,0,0	298	149
265	138,406,455,432	0,0,0,0	241,303,213,476,284	0,0,8,0,0	298	149
266	0,0,0,2	0,10,7,8	0,0,3,0,0	2,2,0,1,0	298	149
267	13,22,21,43	0,0,4,0	12,13,6,4,8	0,0,0,0,0	298	149
268	10,12,44,75	0,2,0,0	2,8,5,16,3	2,2,0,0,0	279	149
269	8,4,46,39	0,6,2,5	2,0,0,22,2	2,2,0,0,0	188	149
270	137,267,423,223	0,8,0,1	17,58,27,25,43	0,0,0,0,0	298	149
271	41,50,171,79	0,0,0,0	10,26,28,31,27	0,0,0,2,10	258	149
272	55,88,278,109	0,0,0,0	4,28,38,40,39	0,0,0,2,10	261	149
273	65,129,114,165	0,0,10,0	88,118,69,129,108	0,0,0,0,0	298	149
274	78,151,105,201	0,0,0,8	34,82,34,96,83	0,0,0,0,0	298	149
275	2,0,69,2	72,190,77,59	16,23,14,32,17	102,146,150,249,156	298	149
276	2,0,69,1	4,1,2,2	7,25,13,19,15	8,34,31,41,21	298	149
277	0,0,2,1	0,0,0,0	10,2,6,13,6	0,2,5,0,0	298	149
278	14,32,25,118	0,0,2,0	81,87,62,90,57	1,2,0,0,4	298	149
279	590,1247,1177,992	0,0,31,0	330,639,414,681,465	0,0,0,0,0	298	149
280	332,579,591,615	0,0,0,0	367,376,541,398,298	6,1,0,0,0	298	149
281	189,361,327,394	0,0,0,0	190,215,284,222,170	4,3,0,0,4	298	149
282	24,72,53,67	145,218,272,225	6,13,21,5,10	179,163,257,178,130	230	149
283	75,159,104,244	2,0,8,4	17,42,63,24,14	2,2,0,2,2	230	149
284	54,122,129,94	0,0,0,0	93,85,175,90,69	4,3,0,0,4	233	149
285	180,323,374,284	2,0,8,4	260,244,412,248,192	2,2,0,2,2	233	149
286	56,126,147,108	53,93,75,191	89,85,176,91,69	13,36,46,22,4	233	149
287	74,151,327,118	0,0,2,0	111,169,139,251,247	0,0,0,0,0	265	149
288	101,265,122,222	0,0,0,0	552,626,478,1103,834	0,0,0,8,0	298	149
289	56,125,53,82	0,0,0,0	253,260,237,470,384	0,0,0,0,2	298	149
290	44,74,37,67	0,0,0,0	229,220,199,375,245	0,0,0,0,2	298	149
291	89,214,106,207	0,0,0,0	528,594,448,1000,695	0,8,8,0,0	298	149
292	44,65,47,100	0,0,0,0	231,229,278,376,417	0,0,0,0,2	298	149
293	35,59,60,115	0,0,0,0	270,297,306,622,439	0,0,2,4,2	298	149
294	32,45,106,114	0,0,6,0	260,300,316,564,512	0,0,0,0,1	214	149
295	2,10,28,20	0,0,0,0	86,97,87,168,135	0,0,0,0,2	214	149
296	11,12,23,56	0,0,0,0	98,93,85,185,216	0,0,0,0,2	288	149
297	47,47,116,154	0,0,0,0	272,306,318,589,598	0,0,4,0,0	288	149
298	29,49,57,125	0,0,0,0	211,275,252,426,458	3,6,4,29,5	298	149
299	12,23,23,58	0,0,0,0	114,125,107,246,257	0,2,1,4,0	298	149
300	23,22,34,24	0,0,0,0	73,98,101,181,134	0,2,1,4,0	265	149
301	38,58,73,91	0,10,5,0	177,253,252,382,363	10,16,15,56,37	265	149
302	152,163,157,294	0,0,0,0	314,491,478,721,409	2,0,0,0,0	298	149
303	80,120,188,129	0,0,0,0	96,119,94,149,101	0,4,0,0,0	271	149
304	9,40,17,16	0,0,0,0	588,410,320,141,136	8,0,0,2,0	298	149
305	3,11,8,2	0,0,0,0	174,182,82,26,40	0,2,6,4,0	244	149
308	0,12,8,7	0,0,0,0	105,107,65,25,32	2,2,0,0,0	298	149
309	0,8,0,2	0,0,0,0	29,30,21,9,12	6,3,0,0,0	298	149
310	5,25,20,9	0,0,0,0	348,374,185,70,85	0,1,0,0,0	298	149
311	5,21,12,4	0,0,0,0	272,297,141,54,65	6,0,1,0,2	298	149
312	0,10,0,5	0,0,0,0	159,93,79,21,7	6,3,0,0,0	285	149
313	0,10,0,5	0,0,0,0	157,92,79,21,7	6,0,1,0,2	285	149
314	0,20,8,12	0,8,0,2	261,185,136,42,39	29,28,15,5,12	285	149
315	2,4,9,0	0,10,0,5	4,6,10,0,2	171,94,84,21,8	286	149
316	17,341,16,53	2,0,0,0	95,0,0,14,0	0,0,0,0,0	224	149
317	7,10,51,3	17,55,133,34	22,67,12,43,22	82,85,92,183,131	158	149
318	0,0,1,0	27,77,28,78	0,5,0,1,2	21,28,70,98,42	158	149
319	60,142,330,128	0,0,0,0	216,283,196,459,354	0,1,0,0,2	298	149
320	36,90,213,95	0,0,0,0	140,193,141,324,270	0,1,0,0,2	298	149
321	64,149,267,120	0,0,0,0	179,218,240,338,317	0,0,0,0,2	298	149
322	55,162,598,140	0,0,0,0	183,332,330,544,341	0,0,0,0,2	298	149
323	26,12,50,5	0,0,0,0	30,51,75,86,51	2,0,0,0,0	298	149
324	240,315,392,484	161,216,439,340	321,478,440,624,356	59,74,38,49,34	180	149
325	1450,2788,2086,2302	30,15,56,43	1285,1450,1162,1418,1472	0,10,0,2,2	209	149
326	3072,6828,4640,4790	30,15,56,43	2040,2753,1799,2490,2402	0,10,0,2,2	293	149
