ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
805	227,436,347,279,363	0,0,4,0,0	96,175,174	0,0,0	308	149
806	227,436,347,279,363	0,1,0,0,0	96,175,178	0,0,0	308	149
807	6,12,15,4,15	0,0,4,0,0	4,0,2	0,0,0	221	149
808	6,12,15,4,15	0,1,0,0,0	4,0,6	0,0,0	221	149
809	107,309,171,277,243	0,0,0,0,4	65,84,88	0,0,0	248	149
810	770,1217,789,1002,964	10,27,22,27,5	492,461,484	12,20,8	268	149
811	335,743,668,903,1065	0,1,0,0,0	328,428,261	0,0,0	305	149
812	116,137,237,195,303	0,0,0,0,0	97,207,126	0,2,0	305	149
813	335,743,664,903,1069	0,0,0,0,0	328,428,261	0,0,4	305	149
814	302,4295,1513,3425,1463	0,0,0,1,0	1429,1031,1688	0,0,0	309	149
815	2,58,207,175,270	42,403,607,446,644	12,45,87	209,395,371	284	149
816	113,939,1563,1382,1906	0,0,0,0,2	568,812,910	4,8,1	286	149
817	60,477,768,668,829	0,0,0,0,4	301,467,440	0,0,0	286	149
818	60,491,770,669,829	0,0,9,0,0	308,506,483	0,0,0	286	149
819	60,477,766,666,829	0,0,0,0,2	301,469,450	0,0,0	286	149
820	38,209,619,511,807	0,0,0,0,4	102,108,146	0,0,0	306	149
821	14,90,177,133,246	0,0,9,0,0	157,262,306	0,0,0	306	149
822	6,72,141,118,156	0,0,0,0,2	47,59,77	0,0,0	306	149
823	91,670,1424,1239,1882	0,0,2,2,0	357,450,628	0,0,0	306	149
824	67,551,982,861,1321	0,14,4,3,0	412,604,788	7,39,43	306	149
825	59,533,946,846,1231	0,0,0,0,0	302,401,559	0,2,10	306	149
826	119,422,1373,1082,1484	0,0,9,0,0	60,91,166	0,0,0	378	149
827	63,200,694,518,751	0,0,0,0,2	16,36,70	0,0,0	378	149
828	119,422,1375,1084,1480	0,14,4,3,0	60,91,166	7,39,43	378	149
829	63,200,696,520,747	0,0,0,0,0	16,36,70	0,2,10	378	149
830	151,559,1855,1475,2131	8,18,40,15,90	115,140,235	110,203,229	378	149
831	95,337,1176,911,1398	0,0,4,0,0	71,85,139	0,0,0	378	149
832	97,416,1133,988,1104	0,0,0,0,2	315,380,498	0,0,0	299	149
833	97,430,1128,991,1104	0,0,0,0,0	322,419,541	0,2,10	299	149
834	105,434,1164,1003,1194	0,0,4,0,0	425,583,727	0,0,0	299	149
835	154,638,1803,1552,1837	1,0,0,0,0	359,435,594	0,0,0	299	149
836	175,915,773,641,438	0,0,0,0,0	1940,4723,5082	0,10,0	398	149
837	128,489,328,161,179	0,0,0,0,0	719,2148,2419	0,0,10	187	149
838	0,1,2,0,6	2,91,39,55,24	115,139,162	151,103,225	394	149
839	0,2,10,2,6	2,91,39,55,24	173,271,320	151,103,225	443	149
840	18,215,113,110,90	0,0,0,0,0	419,509,759	8,0,0	274	149
841	42,345,109,117,107	0,0,0,0,0	822,652,1245	0,4,0	289	149
842	16,245,486,160,180	0,0,4,0,0	613,592,993	36,26,44	237	149
843	12,25,63,28,10	7,92,133,55,29	320,330,335	407,336,617	236	149
844	154,1497,1522,1372,1164	0,0,0,0,4	2435,2027,2941	0,0,0	212	149
845	129,1443,1093,1087,893	0,0,0,0,0	917,980,1648	0,8,0	291	149
846	44,252,403,185,222	0,0,0,0,0	577,467,543	8,0,0	390	149
848	23,230,107,71,233	0,0,0,0,0	579,621,846	2,0,0	224	149
849	21,180,162,83,145	0,0,0,0,0	910,918,1023	0,3,0	316	149
850	2,55,14,33,10	0,2,1,2,7	2,0,0	0,0,0	262	149
851	0,46,34,2,20	0,7,0,3,0	172,9,35	0,0,0	265	149
852	14,137,154,72,92	0,0,0,0,0	357,127,337	0,0,2	535	149
853	4,36,44,20,55	0,0,0,0,6	160,91,222	0,0,0	239	149
854	69,733,241,552,182	0,0,0,0,0	769,351,827	2,0,0	327	149
855	108,903,272,708,207	0,0,0,0,0	951,399,1041	2,0,0	371	149
856	7,168,84,93,89	0,20,10,8,16	87,131,219	2,8,10	248	149
857	12,334,132,146,102	0,1,2,4,18	221,169,332	2,2,2	248	149
858	1,25,30,16,23	4,2,0,0,0	66,0,0	0,0,0	288	149
859	14,106,120,200,148	4,2,0,0,0	138,0,5	0,0,0	305	149
860	36,133,164,258,127	13,79,96,180,121	50,0,10	26,0,5	190	149
861	641,4295,2497,4035,1863	0,2,13,0,14	5479,4770,7108	0,2,2	266	149
862	0,2,13,0,0	133,759,668,1055,643	66,35,34	566,604,499	310	149
863	258,1942,1561,2717,1711	0,0,0,0,0	1472,1241,1254	10,0,0	293	149
864	156,1765,1550,2544,1637	0,0,0,0,0	1375,1020,1169	0,0,2	294	149
865	73,802,657,1398,695	0,0,1,0,0	454,372,509	0,0,0	379	149
866	501,5681,5107,7782,5169	0,3,2,0,8	2870,2543,2917	0,0,4	1365	149
867	167,305,331,318,240	0,0,0,6,0	145,121,136	0,0,0	203	149
868	28,473,366,717,409	0,0,0,3,0	187,142,244	2,0,0	216	149
869	11,49,59,48,41	16,75,70,68,83	114,80,145	90,75,138	251	149
870	14,97,159,98,157	43,137,90,181,191	457,413,481	115,77,89	392	149
871	14,77,140,61,139	43,137,90,181,191	572,616,655	115,77,89	905	149
872	4,54,38,34,96	0,0,6,0,0	40,52,44	4,4,1	302	149
873	6,62,54,69,125	49,162,181,185,195	54,68,88	265,151,212	302	149
874	40,226,156,196,82	0,0,0,2,0	61,51,112	0,0,2	331	149
875	19,117,63,100,44	0,0,0,0,0	31,31,68	2,0,0	331	149
876	8,51,46,96,30	0,0,0,0,0	35,25,31	2,0,0	226	149
877	29,160,139,189,71	0,0,0,0,3	67,46,83	2,2,10	226	149
878	872,3986,2327,4905,1573	0,0,0,0,0	4413,3799,3736	0,0,3	353	149
879	284,2673,1991,2335,1831	0,0,0,0,0	1587,1848,2109	0,9,3	436	149
880	370,4517,3377,3820,2907	0,0,0,0,0	2386,2635,2872	0,1,0	446	149
881	246,2141,1915,2188,1776	0,2,0,2,3	1110,1573,1638	10,16,18	325	149
882	4,29,63,39,73	7,142,107,105,84	20,43,49	62,139,174	337	149
883	4,29,61,39,75	7,142,107,105,84	13,32,34	62,139,174	342	149
884	5,6,28,40,29	7,142,107,105,84	28,26,54	62,139,174	332	149
885	343,1885,1611,1978,1802	0,0,0,2,0	1839,1244,1632	0,0,0	421	149
886	350,2027,1716,2083,1884	0,6,0,2,12	1893,1381,1796	0,0,0	421	149
887	105,360,382,363,391	0,0,8,2,4	832,1263,1346	2,0,0	231	149
888	99,345,387,347,469	0,0,0,0,0	1399,2000,1726	0,2,0	231	149
889	49,371,346,304,341	0,0,0,0,0	759,592,655	0,2,0	197	149
890	73,428,462,356,423	18,144,165,124,192	1095,1002,1005	914,1312,897	197	149
891	66,608,578,572,589	46,346,646,426,517	1107,862,942	556,577,703	197	149
892	49,370,348,308,343	0,1,0,0,0	759,594,655	2,0,0	197	149
893	280,2104,2141,2420,1931	0,0,0,0,0	1839,1840,1887	0,2,0	236	149
894	310,2270,2313,2567,2041	18,144,165,124,192	2133,2379,2331	914,1312,897	236	149
895	371,3476,3414,3959,3236	46,346,646,426,517	2751,2725,2946	556,577,703	236	149
896	292,2136,2167,2451,1975	0,1,0,0,0	1869,1866,1908	2,0,0	236	149
897	282,2125,2147,2423,1948	131,719,776,882,801	1861,1910,1964	209,309,267	236	149
898	3762,30275,29653,32648,26394	0,0,0,0,3	32202,29873,36181	0,0,1	695	149
899	3173,24060,25437,27499,22722	0,0,0,0,0	26148,25326,29325	0,0,4	695	149
900	241,2275,1824,2317,1502	0,0,0,0,0	2236,1707,2751	0,0,4	312	149
901	830,8490,6040,7466,5171	0,0,0,0,0	8293,6254,9610	3,0,2	312	149
902	70,818,789,782,678	227,1737,1156,1811,1056	1308,1390,1675	1340,842,1414	172	149
903	5,118,96,82,122	132,1372,1480,1453,1102	124,172,177	1500,1165,1751	172	149
904	285,2240,1656,2472,1513	132,1372,1480,1453,1102	1732,1258,1983	1500,1165,1751	295	149
905	123,1225,1207,1370,1043	0,2,0,0,0	1653,1669,2108	0,3,0	295	149
906	620,3282,1951,2795,1783	0,0,0,0,0	1918,1642,1870	2,0,0	558	149
907	173,943,236,319,220	0,0,0,0,0	849,208,381	2,0,0	540	149
908	365,2817,1140,1784,1131	2,0,0,0,0	1341,1166,1497	0,0,0	357	149
909	0,12,0,4,6	40,468,435,568,453	26,14,15	471,396,508	326	149
910	539,2937,835,1749,543	0,1,1,6,1	3843,1423,3037	0,0,0	264	149
911	0,0,0,10,6	0,0,0,6,2	0,0,2	0,0,0	262	149
912	28,116,100,212,303	0,1,0,10,6	52,63,95	0,0,2	1057	149
913	32,255,472,629,631	0,2,8,0,4	39,39,80	0,2,0	344	149
914	18,152,303,403,361	0,2,8,0,4	11,27,37	0,2,0	358	149
915	136,759,987,481,992	0,0,0,0,4	654,673,757	6,2,0	359	149
916	40,599,946,439,967	0,0,0,0,0	525,531,717	2,6,0	248	149
917	80,781,1084,631,1132	0,0,0,0,0	779,825,885	0,0,4	320	149
918	128,839,1545,912,1477	10,50,125,74,94	1039,1051,1133	92,89,76	372	149
919	17,83,43,44,27	0,0,0,2,0	263,97,317	0,0,1	323	149
922	0,0,0,0,0	5,0,0,0,0	0,0,11	0,0,0	233	149
923	0,0,0,0,0	0,1,0,0,4	0,4,10	0,0,0	233	149
926	591,5446,3742,3801,3223	0,2,0,0,0	3330,2981,5589	0,10,8	601	149
927	353,4019,3479,3158,3166	0,0,2,0,0	2578,2790,4421	0,0,0	350	149
928	8,45,59,50,54	0,0,0,2,0	230,107,185	0,6,0	277	149
929	20,106,91,24,38	0,0,0,0,0	124,57,151	37,6,30	285	149
930	5,49,58,6,17	0,0,0,0,0	83,24,108	8,18,5	302	149
931	1087,5927,2339,5488,2180	2,60,46,66,21	1838,1843,1877	6,29,41	265	149
932	55,728,862,509,461	0,7,3,0,0	1750,1357,1415	25,0,4	399	149
933	85,1164,1316,905,706	0,7,3,0,0	2488,1846,2203	25,0,4	531	149
934	0,2,61,0,4	0,0,0,0,0	68,56,71	6,0,0	225	149
935	0,0,36,0,4	0,0,0,0,0	41,35,54	0,0,2	225	149
936	0,0,41,0,4	0,0,0,0,0	43,43,56	1,0,0	225	149
937	0,0,21,0,1	0,0,0,0,0	22,10,12	0,0,2	317	149
938	0,2,7,0,1	0,0,0,0,0	24,8,12	1,0,0	317	149
939	0,2,50,0,1	0,0,4,0,0	43,31,36	0,0,7	317	149
940	0,4,36,0,1	0,0,9,0,0	45,29,36	2,8,9	317	149
941	0,0,33,0,5	0,0,14,0,0	32,11,16	8,2,0	220	149
942	0,4,125,5,10	0,0,0,0,0	138,99,105	0,2,0	223	149
943	84,690,1754,611,1227	46,373,554,404,644	116,126,89	356,446,392	182	149
944	64,585,862,585,914	0,0,2,0,6	378,528,434	0,0,0	302	149
945	156,1237,2324,1145,1650	0,0,4,0,0	230,273,239	0,0,0	257	149
946	224,2356,4573,2366,3140	0,12,35,2,24	469,390,474	0,0,2	276	149
947	165,1642,3061,1645,2119	13,11,0,15,11	463,378,443	0,0,0	276	149
948	269,2581,5131,2961,3459	0,12,35,2,24	934,760,912	0,0,2	294	149
949	169,1709,3203,1743,2220	13,11,0,15,11	496,403,475	0,0,0	294	149
950	29,468,1066,721,706	0,2,0,0,0	131,161,188	0,0,0	317	149
951	29,480,1099,723,724	13,11,0,15,11	131,161,190	0,0,0	317	149
952	88,1196,2588,1460,1741	0,5,4,16,13	137,173,220	0,0,0	317	149
953	224,2753,5919,3358,3929	0,0,1,0,0	818,819,861	0,0,0	317	149
954	129,1340,3003,1941,1939	0,0,5,2,0	569,519,625	0,0,0	317	149
956	136,1606,3517,1601,2242	0,6,4,2,7	162,159,136	0,0,0	216	149
957	47,620,1061,632,763	5,43,138,44,104	123,201,163	0,0,0	194	149
958	11,195,286,336,260	83,920,2042,687,1271	83,139,94	0,0,8	194	149
959	0,13,32,11,26	83,920,2042,687,1271	0,7,1	0,0,8	170	149
960	4,97,169,74,157	0,6,3,3,1	10,15,23	0,0,0	170	149
961	9,113,229,121,165	83,920,2042,687,1271	22,37,7	0,0,8	173	149
962	35,461,805,346,523	0,6,3,3,1	56,91,72	0,0,0	173	149
963	103,1372,2874,1323,1967	25,139,207,80,85	118,70,140	51,46,39	342	149
964	223,2296,4937,2368,3494	25,139,207,80,85	233,168,230	51,46,39	294	149
965	143,1540,3212,1307,2048	0,0,4,0,0	143,85,175	0,8,0	245	149
966	348,4396,9229,5316,5798	0,0,1,0,0	508,385,625	0,0,4	1404	149
967	32,63,64,83,50	0,6,5,10,2	239,300,514	228,313,473	851	149
968	422,4541,1439,2620,1140	0,30,36,34,21	1970,1609,2934	35,16,48	286	149
969	12,77,153,104,81	0,0,0,0,0	906,627,596	0,0,2	223	149
970	153,2741,1447,1078,1003	0,0,4,0,0	1977,783,1191	9,4,3	383	149
971	119,3331,1450,1318,837	0,3,4,0,6	1342,582,1026	32,4,7	341	149
972	60,2153,919,790,575	0,2,0,0,0	694,387,686	0,0,0	341	149
973	0,18,10,9,13	9,119,98,78,117	0,9,9	146,111,110	228	149
974	0,18,10,13,13	72,705,459,537,404	0,9,9	167,163,253	228	149
975	24,148,135,109,139	72,705,459,537,404	163,117,129	167,163,253	280	149
976	39,389,261,270,223	0,4,0,0,1	343,206,267	41,17,60	280	149
977	24,149,135,118,138	0,0,0,0,0	202,167,156	4,6,28	294	149
978	24,161,153,141,148	0,4,0,0,1	206,187,169	41,17,60	294	149
979	32,195,199,149,166	0,0,0,0,0	253,251,250	4,6,28	342	149
980	34,201,199,151,170	0,4,0,0,1	292,289,344	41,17,60	342	149
981	0,0,14,0,8	72,705,459,537,404	30,63,95	167,163,253	209	149
982	0,0,0,0,0	0,4,0,0,1	4,4,11	41,17,60	209	149
983	0,0,0,0,0	0,12,18,23,10	4,3,1	6,20,13	209	149
984	0,0,0,0,0	2,6,0,2,4	4,3,1	39,42,94	209	149
985	0,2,32,0,8	4,7,8,4,21	27,64,79	0,0,2	209	149
986	0,2,0,0,0	19,263,138,173,105	5,3,5	180,91,144	209	149
987	0,0,0,0,0	0,2,0,8,4	6,6,1	2,38,35	209	149
988	171,1276,789,930,678	0,4,0,0,1	403,340,463	41,17,60	236	149
989	105,587,350,398,295	19,263,138,173,105	238,177,222	180,91,144	236	149
990	101,580,374,394,282	0,0,0,0,0	270,251,334	6,6,9	236	149
991	313,1982,2518,2231,2594	5,84,77,132,67	161,183,284	6,18,30	493	149
992	260,1547,2015,1706,2066	5,84,77,132,67	121,166,246	6,18,30	460	149
993	303,2229,932,1633,786	0,0,0,4,0	169,254,289	0,0,0	352	149
994	128,893,493,783,391	0,15,11,28,9	108,198,183	49,66,93	352	149
995	124,889,493,781,389	4,0,0,0,0	106,194,191	30,45,34	352	149
996	124,889,493,781,389	2,6,6,14,11	114,194,191	9,8,22	352	149
997	502,3943,2838,3757,2774	0,0,0,4,0	318,500,440	0,0,0	287	149
998	337,2614,2396,2919,2361	0,15,11,28,9	263,450,339	49,66,93	287	149
999	333,2610,2396,2915,2359	4,0,0,0,0	261,446,347	30,45,34	287	149
1000	333,2610,2396,2915,2359	2,6,6,14,11	269,446,347	9,8,22	287	149
1001	36,470,128,113,70	0,15,11,28,9	62,51,57	49,66,93	219	149
1002	215,1845,611,995,507	4,4,0,4,2	125,97,165	2,4,2	219	149
1003	58,1069,424,637,331	4,0,0,0,0	131,123,212	30,45,34	261	149
1004	2,47,34,70,30	2,6,6,14,11	52,60,95	9,8,22	261	149
1005	62,1060,413,613,325	0,0,0,0,0	86,68,124	0,0,10	261	149
1006	6,40,23,46,24	0,0,0,0,0	10,6,22	8,0,10	261	149
1007	22,108,18,31,16	2,6,6,14,11	30,48,40	9,8,22	184	149
1008	18,108,18,31,16	0,0,0,0,0	4,6,24	8,0,10	184	149
1009	82,1273,463,662,341	0,20,14,39,4	75,75,127	4,0,8	184	149
1010	0,2,2,0,0	0,0,0,0,0	0,0,1	0,0,1	178	149
1011	36,233,335,390,282	0,0,0,0,0	96,102,135	0,0,1	483	149
1012	339,2079,2837,1848,2311	0,0,0,0,0	2033,1907,1975	0,0,1	304	149
1013	19,161,425,180,429	0,0,0,0,2	59,19,13	0,0,0	317	149
1014	19,124,369,144,319	0,0,0,0,2	43,11,12	0,0,0	362	149
1015	52,152,441,155,374	0,0,0,0,0	33,29,10	3,0,0	309	149
1016	0,0,0,0,3	0,27,22,11,45	0,0,0	11,0,0	179	149
1020	20,182,524,135,450	0,0,0,0,10	63,12,20	0,0,0	343	149
1021	8,40,179,34,174	0,0,0,0,2	35,5,2	0,0,0	343	149
1022	20,158,543,143,432	0,0,0,0,10	60,12,20	0,0,0	334	149
1023	44,88,341,84,280	0,0,0,0,2	26,7,4	0,0,0	334	149
1024	12,191,765,253,655	0,3,0,0,4	100,15,43	0,0,0	468	149
1025	12,189,762,236,607	0,0,0,2,0	100,15,43	0,0,0	468	149
1026	17,215,857,284,726	0,3,0,0,4	102,23,43	0,0,0	480	149
1027	12,190,765,250,628	0,0,0,2,0	100,15,43	0,0,0	480	149
1028	12,45,214,45,125	0,0,0,2,0	8,6,6	0,0,0	260	149
1029	12,47,235,62,169	0,3,18,0,0	8,6,6	0,0,0	260	149
1030	17,67,324,81,220	0,0,18,2,1	10,14,6	0,0,0	260	149
1031	209,1748,1080,946,1255	0,0,0,0,0	7822,4623,4685	0,10,0	415	149
1032	89,1229,646,668,791	0,0,0,0,0	5531,2707,2941	0,0,4	233	149
1033	27,551,249,329,349	0,1,0,0,0	2469,1019,1370	0,0,0	233	149
1034	47,314,766,384,515	20,270,562,253,453	26,23,11	8,5,2	328	149
1035	34,192,413,185,346	18,369,489,434,535	26,21,13	158,213,252	328	149
1036	59,356,839,399,657	12,233,396,242,273	39,20,11	529,363,408	328	149
1037	30,128,196,119,214	0,0,2,4,4	26,19,11	27,21,16	328	149
1038	96,860,2360,977,1788	18,369,489,434,535	41,26,16	158,213,252	288	149
1039	30,312,713,300,507	12,233,396,242,273	17,21,4	529,363,408	288	149
1040	30,305,691,294,494	0,0,2,4,4	12,19,2	27,21,16	288	149
1041	30,295,687,298,490	0,0,0,0,0	12,19,2	3,10,6	288	149
1042	93,776,2368,984,1636	4,64,219,66,132	33,25,14	0,2,2	288	149
1043	24,240,728,315,370	29,228,645,280,443	9,20,2	13,1,0	288	149
1044	24,233,706,309,357	0,0,2,0,0	4,18,0	0,0,0	288	149
1045	487,4063,10248,5326,8831	12,233,396,242,273	1756,1529,1513	529,363,408	666	149
1046	473,3758,9978,4958,8428	29,228,645,280,443	1598,1318,1263	13,1,0	666	149
1047	538,4289,11475,5586,9621	0,17,26,6,17	1627,1323,1275	5,2,2	666	149
1048	747,5826,13611,7751,10856	0,0,2,4,4	4631,3217,3134	27,21,16	536	149
1049	764,5821,13860,7789,11026	0,0,2,0,0	4115,2855,2726	0,0,0	536	149
1050	735,5610,13241,7515,10600	0,10,4,0,4	4107,2856,2728	0,0,0	536	149
1051	321,2668,5915,4137,5245	0,0,0,0,0	2175,1679,1572	3,10,6	362	149
1052	321,2678,5917,4133,5245	0,0,0,4,0	2148,1658,1556	0,0,0	362	149
1053	93,675,328,430,245	0,0,0,0,0	1130,706,1350	10,0,0	363	149
1054	42,556,450,341,255	37,253,218,142,120	885,652,1629	29,12,31	215	149
1055	0,8,3,4,2	35,400,376,195,255	12,4,8	414,460,701	275	149
1056	4,6,3,4,2	35,315,431,237,284	501,499,847	64,54,79	227	149
1057	30,226,224,210,225	0,0,0,0,0	277,314,479	0,4,0	326	149
1058	58,683,456,491,402	0,0,0,0,7	760,500,880	2,6,0	321	149
1059	39,379,247,271,168	0,0,0,0,0	424,257,461	0,0,6	321	149
1060	38,249,218,153,183	0,0,0,0,0	334,285,452	0,0,6	255	149
1061	57,542,415,373,402	0,0,0,0,0	666,522,855	0,0,2	255	149
1062	212,3999,1906,3007,1525	0,4,6,2,6	4118,2426,4322	0,0,2	361	149
1063	280,5110,2828,3895,2221	0,0,0,2,0	3658,3435,5350	0,0,0	279	149
1064	37,129,65,48,78	0,0,0,0,0	641,206,534	0,6,0	288	149
1065	156,361,211,166,112	0,0,0,0,0	1294,693,1377	0,0,3	514	149
1066	25,50,2,13,2	0,0,0,0,0	199,12,102	0,0,4	371	149
1067	19,139,131,143,106	0,2,0,0,0	194,251,289	0,0,0	254	149
1068	53,340,327,273,266	0,1,0,0,0	441,631,788	0,0,0	254	149
1069	9,121,90,115,49	0,0,0,0,0	92,59,178	20,4,2	188	149
1070	0,12,2,0,0	0,24,0,1,0	35,4,8	0,6,0	341	149
1071	8,92,34,75,32	0,0,1,0,0	191,145,112	0,4,0	251	149
1072	2,82,28,73,30	0,6,2,8,0	24,6,30	0,2,0	251	149
1073	0,34,11,3,6	8,83,34,73,32	51,38,29	178,146,114	209	149
1074	15,186,81,144,46	8,83,34,73,32	348,144,245	178,146,114	271	149
1075	8,70,28,64,26	0,12,0,6,0	138,109,106	2,0,7	239	149
1076	58,262,11,106,14	0,0,0,0,0	675,140,289	0,1,0	477	149
1077	4,60,24,36,20	172,1847,1203,832,787	21,5,35	1726,1327,1845	248	149
1078	300,3388,2193,1681,1705	0,0,0,0,2	2663,2065,3017	0,2,1	224	149
1079	39,385,277,323,226	0,25,47,20,22	88,43,31	2,0,13	232	149
1080	41,448,286,355,231	10,347,89,347,83	89,39,33	110,27,37	232	149
1081	43,476,256,424,228	0,0,3,4,0	58,104,130	12,18,20	177	149
1082	34,400,221,362,185	0,0,0,0,1	55,66,90	4,0,0	177	149
1083	48,275,345,310,308	0,1,0,0,0	219,359,292	0,0,0	319	149
1084	38,264,308,307,281	0,1,0,0,0	151,233,219	0,0,0	324	149
1085	16,175,29,44,9	0,0,0,0,0	303,97,349	4,0,0	296	149
1086	95,797,325,430,279	0,0,0,0,0	1395,807,1649	4,0,0	509	149
1088	68,307,66,123,142	0,0,0,3,0	903,171,351	7,10,19	430	149
1089	17661,373269,128272,151506,143984	0,20,0,13,4	4044,715,1246	2,0,0	388	149
1090	16098,353159,120897,134106,138640	0,2,0,0,8	3178,585,1110	0,0,0	381	149
1091	11720,235949,82236,95081,96032	0,1,0,0,0	2614,397,755	0,3,0	381	149
1092	50642,897884,350879,483821,389828	0,1,0,0,0	11590,2315,4019	0,3,0	749	149
1093	55020,1015059,389540,522842,432437	0,0,2,0,0	12154,2503,4374	0,0,0	749	149
1094	43,3261,441,3117,5112	0,0,0,0,1	1042,58,26	0,0,0	230	149
1095	84,3273,739,2971,5485	0,3,0,0,0	768,23,49	0,0,0	373	149
1096	112,3767,926,3053,5000	0,61,19,11,12	752,23,70	0,0,0	373	149
1097	83,3005,705,2699,4620	0,13,0,2,2	699,20,51	0,0,0	373	149
1098	0,220,84,107,75	0,13,0,2,2	5,8,0	0,0,0	258	149
1099	29,897,280,421,437	0,3,0,4,0	60,12,21	2,1,2	258	149
1100	0,129,250,182,231	0,2,2,1,0	30,2,12	0,0,0	243	149
1101	8,10,118,2,4	0,0,3,0,0	1574,781,858	39,2,19	263	149
1102	7,9,61,0,1	0,0,0,0,0	898,462,489	2,11,0	263	149
1103	3,17,237,10,20	0,0,0,0,0	3095,1499,1448	2,11,0	449	149
1104	4,18,301,12,23	0,0,2,0,0	3835,1852,1838	101,32,34	449	149
1105	2,8,241,2,23	0,0,0,0,0	3050,1233,1285	10,0,0	449	149
1106	29,125,158,65,217	0,0,0,0,0	2016,1747,1935	10,0,0	323	149
1107	31,135,216,75,217	0,0,0,0,0	2731,2338,2459	35,4,4	323	149
1108	36,288,273,422,313	0,4,0,2,2	70,83,92	0,0,0	203	149
1109	45,257,270,375,273	4,149,52,73,86	52,87,111	58,93,49	203	149
1110	0,4,12,6,2	0,0,0,0,0	0,0,0	0,2,2	247	149
1111	6,31,47,11,8	4,149,52,73,86	0,3,9	58,93,49	247	149
1112	13,160,137,159,138	16,128,108,156,99	35,21,34	17,26,49	247	149
1113	16,103,121,101,69	4,149,52,73,86	592,853,1020	58,93,49	540	149
1114	16,103,123,101,69	8,27,56,17,10	592,851,1018	0,4,9	540	149
1115	16,103,123,101,72	0,0,0,0,0	618,893,1077	2,0,0	540	149
1116	19,346,196,189,256	0,0,0,0,0	341,475,450	0,2,0	233	149
1117	260,1473,1428,1081,991	0,2,2,0,0	1029,1573,1627	0,0,2	232	149
1118	7,227,892,378,371	1,0,1,0,0	137,149,195	0,0,0	212	149
1119	22,465,2428,995,735	0,0,11,6,1	433,473,741	0,2,0	390	149
1120	31,343,1503,675,561	0,2,8,4,0	297,298,501	10,0,7	390	149
1121	35,249,19,92,19	0,11,0,0,0	238,105,236	0,0,0	337	149
1122	26,245,94,126,25	0,0,4,0,6	934,397,845	0,0,25	515	149
1123	22,244,92,123,29	71,527,454,751,287	934,393,843	43,192,116	515	149
1124	359,2914,1687,1719,1345	0,2,0,6,0	5064,2831,5523	0,0,0	330	149
1125	424,2300,1668,3474,1718	0,0,0,4,0	22,14,9	0,0,0	302	149
1127	4,111,563,32,34	0,37,23,42,43	18,158,103	0,0,0	550	149
1128	0,14,8,4,9	0,1,0,6,18	0,0,0	2,0,0	237	149
1129	58,615,646,1000,732	0,0,0,0,2	463,249,281	0,0,0	429	149
1130	38,246,393,399,324	0,0,0,0,0	120,57,50	1,0,0	361	149
1131	123,1168,487,1057,436	0,0,0,0,2	3407,1778,3225	0,0,5	223	149
1132	32,108,240,141,166	0,4,0,4,18	28,44,42	0,0,10	548	149
1133	74,441,564,481,480	0,0,0,0,0	170,212,204	0,3,0	1125	149
1134	16,98,82,165,125	0,0,0,0,0	56,82,117	0,2,0	420	149
1135	187,1334,293,564,159	0,0,0,0,1	1673,671,1366	0,0,0	288	149
1136	78,364,109,203,104	28,245,32,60,17	43,4,49	548,75,275	341	149
1137	62,470,53,81,45	0,0,0,0,0	835,111,481	0,4,0	260	149
1138	10,51,6,49,13	0,0,0,0,4	763,183,634	0,0,0	254	149
1139	1,28,5,0,0	0,1,0,0,0	514,47,142	0,3,0	254	149
1140	735,5475,4113,6191,3399	0,0,0,2,0	17665,12053,15719	0,0,0	280	149
1141	31,185,63,53,36	0,0,0,0,0	507,142,402	0,0,2	589	149
1143	63,307,889,390,558	0,0,0,0,0	1553,565,527	2,0,0	296	149
1144	36,181,576,262,349	0,0,0,0,0	771,271,272	0,2,0	296	149
1145	115,925,1314,877,1100	2,117,21,19,19	235,36,94	10,8,27	335	149
1146	73,523,763,497,667	0,14,14,5,0	235,31,82	0,3,4	335	149
1148	155,1049,2100,1439,1801	8,1,7,1,9	326,223,177	2,2,2	416	149
1149	134,742,1576,1078,1386	0,3,15,7,37	237,150,119	0,0,0	416	149
1150	151,1082,2028,1400,1734	8,1,7,1,9	291,214,182	2,2,2	396	149
1151	130,775,1504,1039,1319	0,3,15,7,37	202,141,124	0,0,0	396	149
1152	127,1403,1172,1391,1027	21,328,566,366,459	575,183,182	102,80,58	1719	149
1153	116,1139,894,1097,774	0,21,42,5,44	513,160,172	13,7,0	1719	149
1154	1428,9711,14790,13106,13350	0,3,15,7,37	3725,1189,1586	0,0,0	1207	149
1155	1441,10038,15349,13471,13800	0,21,42,5,44	3825,1267,1642	13,7,0	1207	149
1156	1431,9974,15067,13399,13594	0,0,2,0,0	3785,1210,1594	0,0,0	1207	149
1157	407,2550,4259,3036,3082	0,0,7,0,3	175,84,204	0,0,0	1401	149
1158	84,643,1007,499,620	0,0,0,0,0	31,23,8	0,4,0	264	149
1159	182,1198,1686,1040,1430	2,17,38,10,27	46,21,74	0,2,0	388	149
1160	28,467,634,317,401	48,468,651,419,468	39,36,24	7,8,24	720	149
1161	32,133,5,20,7	0,0,0,0,0	217,27,173	10,0,0	336	149
