ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
306	85,2120,965,1188,772	8,197,86,93,38	117,2,10	0,0,1	233	149
307	104,996,552,651,597	15,144,132,139,104	996,563,929	257,169,252	225	149
308	62,387,428,366,312	0,11,50,40,2	567,288,293	124,36,42	298	149
309	44,253,121,139,67	4,55,16,34,9	516,119,194	0,4,2	298	149
310	3144,37839,13878,21548,9842	0,11,8,4,5	23836,13665,35160	2,2,19	298	149
311	245,1608,330,888,226	8,58,46,61,55	4177,1444,5173	95,68,97	233	149
312	0,24,23,22,49	0,0,0,0,1	80,100,14	4,8,8	209	149
313	0,26,31,28,26	0,0,0,0,0	48,57,2	6,18,0	214	149
314	85,339,155,218,126	3,7,12,0,0	897,440,1096	56,66,145	298	149
316	14,63,8,23,14	0,13,2,0,0	613,41,88	6,0,0	287	149
317	98,508,240,446,195	16,161,9,46,18	558,304,672	24,19,67	227	149
318	10,185,116,77,107	4,57,82,53,62	15,6,49	2,2,35	229	149
319	2767,3864,5199,3038,2473	2657,10192,8495,8599,11143	101,99,179	29,29,34	241	149
320	0,10,10,4,13	0,0,0,0,1	0,0,3	0,0,2	260	149
321	5,16,30,28,31	0,0,10,2,0	28,64,100	4,2,5	251	149
322	12,53,18,15,3	0,12,1,12,0	6,24,47	13,8,17	217	149
324	55,138,109,148,98	0,39,2,19,14	411,293,541	19,21,17	227	149
325	0,1,0,0,0	0,0,0,0,0	0,0,0	26,0,0	252	149
326	0,0,1,4,0	0,3,0,2,3	19,4,0	24,7,14	231	149
327	0,0,16,2,1	0,0,42,4,11	18,18,4	14,16,13	298	149
328	50,390,583,488,433	0,0,0,4,2	58,38,41	0,0,0	298	149
329	16,158,68,85,77	1,4,21,4,2	0,5,3	0,0,9	224	149
330	0,1,0,0,2	0,0,0,0,0	22,8,15	2,0,12	298	149
331	190,1117,1050,958,1000	30,229,212,114,173	3039,5015,3450	203,309,255	218	149
332	0,0,0,2,0	0,0,0,0,0	30,16,6	0,0,2	209	149
334	29,189,171,370,203	5,46,91,159,67	22,51,7	14,11,9	223	149
